X,Y,D,e8:ba:70:61:07:00,e8:ba:70:c2:41:92,e8:ba:70:61:25:54,e8:ba:70:c2:4e:32,e8:ba:70:61:25:50,e8:ba:70:61:25:53,e8:ba:70:9c:c7:33,e8:ba:70:9c:c7:35,e8:ba:70:c2:44:15,58:35:d9:aa:d5:e3,e8:ba:70:c2:44:12,e8:ba:70:61:07:03,58:35:d9:aa:d5:e5,e8:ba:70:61:07:02,58:35:d9:aa:99:e0,e8:ba:70:c2:44:35,e8:ba:70:c2:44:14,e8:ba:70:c2:4e:33,30:f7:72:5c:ed:28,e8:ba:70:c2:44:13,e8:ba:70:61:07:01,dc:a5:f4:b8:73:82,58:35:d9:aa:d5:e0,e8:ba:70:c2:44:31,58:35:d9:aa:d5:e2,14:dd:a9:70:e7:40,e8:ba:70:c2:41:95,e8:ba:70:c2:41:91,e8:ba:70:c2:4e:34,e8:ba:70:92:aa:b3,e8:ba:70:c2:41:93,58:35:d9:aa:d5:e4,58:35:d9:aa:99:e1,e8:ba:70:9c:c7:31,e8:ba:70:c2:44:33,e8:ba:70:c2:44:10,dc:a5:f4:b8:73:85,00:19:5b:1f:fd:30,e8:ba:70:61:07:04,e8:ba:70:9c:c7:32,58:35:d9:aa:99:e3,e8:ba:70:61:25:55,e8:ba:70:61:07:05,e8:ba:70:c2:41:90,e8:ba:70:c2:4e:30,e8:ba:70:c2:4e:35,00:26:5a:41:4e:88,58:35:d9:aa:d5:e1,e8:ba:70:c2:41:94,e8:ba:70:61:25:52,dc:a5:f4:b8:73:81,e8:ba:70:c2:4e:31,e8:ba:70:61:25:51,58:35:d9:aa:99:e2,00:26:5a:41:4e:8a,e8:ba:70:c2:44:11,14:dd:a9:70:cc:60,dc:a5:f4:b8:73:80,e8:ba:70:9c:c7:30,e8:ba:70:c2:44:34,e8:ba:70:9c:c7:34,48:ee:0c:ee:27:e4,e8:ba:70:c2:44:32,dc:a5:f4:b8:73:83,dc:a5:f4:b8:73:84,58:35:d9:aa:99:e4
2,3,3,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,-77,-88,0,-83,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-78,0
2,4,0,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,-77,-88,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,-74,-78,0
2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,0,-74,-79,0
2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,0,-74,-79,0
2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,0,-80,-82,0,-79,0,0,0,0,0,0,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,0,0,0,0,0,-77,0,0,0,0,0,-74,-79,0
2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,0,-80,-82,0,0,0,0,0,0,0,0,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,0,0,0,0,0,-77,0,0,0,0,0,-74,-79,0
2,5,1,0,0,0,0,-67,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-79,0
2,5,2,0,0,0,0,-67,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,-81,0,0,0,0,0,-74,-79,0
2,5,3,0,0,0,0,-67,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,-81,0,0,0,0,0,-74,-79,0
2,6,0,0,0,0,0,-67,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,-81,0,0,0,0,0,-74,-79,0
2,6,1,0,0,-66,0,-66,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,-66,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,2,0,0,-63,0,-63,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,0,0,0,-63,-84,0,-63,0,0,0,0,0,0,0,0,0,0,-80,0,0
2,6,3,0,0,-63,0,-63,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,0,0,0,-63,-84,0,-63,0,0,0,0,0,0,0,0,0,0,-80,0,0
2,7,0,0,0,-67,0,-68,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,-68,0,0,0,0,0,0,0,-67,-84,0,-67,0,0,0,0,-74,0,0,0,0,0,-80,-73,0
2,7,1,0,0,-67,0,-68,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,-68,0,0,0,0,-87,0,0,-67,0,0,-67,0,0,0,0,-76,0,0,0,0,0,0,-77,0
2,7,2,0,0,-62,0,-63,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,-63,0,0,0,0,-87,0,0,-63,0,0,-63,0,0,0,0,-76,0,0,0,0,0,0,-77,0
2,7,3,0,0,-62,0,-63,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,-63,0,0,0,0,-83,0,0,-63,0,0,-63,0,0,0,0,-76,0,0,0,0,0,0,-77,0
2,8,0,0,0,-49,0,-49,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,-49,0,0,0,0,-83,0,0,-49,-81,0,-49,0,0,0,0,-76,0,0,0,0,0,0,-77,0
2,8,1,0,0,-53,0,-52,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,0,0,0,0,-83,0,0,-53,-77,0,-53,0,0,0,-81,0,0,0,0,0,0,0,0,0
2,8,2,0,0,-49,0,-48,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,0,0,0,0,-83,0,0,-49,-77,0,-49,0,0,0,-81,-79,0,0,0,0,0,0,0,0
2,8,3,0,0,-53,0,-52,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,0,0,0,0,0,-91,0,-53,-81,0,-53,0,0,0,-81,-79,0,0,0,0,0,0,0,0
2,9,0,0,0,-60,0,-60,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,0,0,0,0,0,-91,0,-61,-81,0,-61,0,0,0,-81,-79,0,0,0,0,0,0,0,0
2,9,1,0,0,-56,0,-56,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,-57,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,2,0,0,-57,0,-57,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,0,0,0,0,0,-57,0,0,-57,0,0,0,-86,-84,0,0,0,0,0,0,0,0
2,9,3,0,-68,-55,0,-55,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,-68,0,0,-68,0,0,0,0,0,0,0,0,0,0,-55,0,-68,0,0,-83,0,-68,-55,0,0,-55,0,0,0,-86,-84,0,0,0,0,0,0,0,0
2,10,0,0,-68,-55,0,-55,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,-68,0,0,-68,0,0,0,0,0,-80,0,0,0,0,-55,0,-68,0,0,-83,0,-68,-55,0,0,-65,0,0,0,-72,-80,0,0,0,0,0,-76,0,0
2,10,1,0,0,-67,0,-67,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,0,0,0,-67,0,0,0,0,0,0,0,-67,0,0,-66,0,0,0,-76,-80,0,0,0,0,0,-76,0,0
2,10,2,0,0,-65,0,-67,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,0,0,0,0,-68,0,0,0,0,0,0,0,-67,0,0,-66,0,0,0,-71,-79,0,0,0,0,0,-82,0,0
2,10,3,0,0,-65,0,-67,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,0,0,0,0,-68,0,0,0,0,0,0,0,-67,-77,0,-66,0,0,0,-62,-79,0,0,0,0,0,-82,-77,0
3,10,0,0,0,-64,0,-63,-64,0,0,0,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,-90,0,0,-64,0,0,-63,0,0,0,-73,0,0,0,0,0,0,0,0,0
3,10,1,0,0,-64,0,-63,-66,0,0,0,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,-90,0,0,-64,0,0,-63,0,0,0,-74,0,0,0,0,0,0,-87,0,0
3,10,2,0,0,-64,0,-63,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,0,0,-90,0,0,-64,0,0,-63,0,0,0,-64,0,0,0,0,0,0,-87,0,0
3,10,3,0,0,-63,0,-62,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,0,0,0,0,0,-63,0,0,-63,0,0,0,-63,0,0,0,0,0,0,-87,0,0
4,10,0,0,-74,-56,0,-56,-68,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-80,-74,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,-56,0,-75,0,0,0,0,-74,-56,0,0,-56,0,0,0,-69,0,0,0,0,0,0,-87,0,0
4,10,1,0,-74,-60,0,-60,-60,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-80,-74,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,-60,0,-75,0,0,0,0,-74,-61,0,0,-61,0,0,0,-66,0,0,0,0,0,0,0,0,0
4,10,2,0,-74,-64,0,-60,-64,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-83,-74,0,0,0,-74,0,0,0,0,0,0,0,0,-68,0,-64,0,-75,0,0,-89,0,-74,-61,0,0,-65,0,0,0,-62,0,0,0,-68,0,0,0,0,0
4,10,3,0,-74,-64,0,-60,-64,-71,-71,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,-82,-74,0,0,0,-74,0,0,-70,0,0,0,0,0,-68,0,-61,0,-75,0,0,-89,0,-74,-61,0,0,-65,0,0,0,-57,0,0,0,-69,0,0,0,0,0
5,10,0,0,0,-62,0,-62,-65,-71,-71,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,-80,0,0,0,0,0,0,0,-70,0,0,0,0,0,-68,0,-62,0,0,0,0,-89,0,0,-61,0,0,-65,0,0,0,-71,0,0,0,-69,0,0,0,0,0
5,10,1,0,0,-62,0,-62,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0
5,10,2,0,0,-62,0,-62,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0
5,10,3,0,0,-62,0,-60,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,0,-60,0,0,0,0,-86,0,0,-60,0,0,-60,0,0,0,-62,0,0,0,0,0,0,0,0,0
6,10,0,0,0,-66,0,-64,-59,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,-88,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,0,-60,0,0,0,0,-86,0,0,-60,0,0,-60,0,0,0,-65,0,0,0,0,0,0,0,0,0
6,10,1,0,0,-66,0,-64,-57,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,0,0,0,0,-86,0,0,-60,0,0,-60,0,0,0,-65,0,0,0,0,0,0,0,0,0
6,10,2,0,0,-61,0,-60,-67,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,0,0,0,0,-85,0,0,-60,0,0,-60,0,0,0,-76,0,-69,0,0,0,0,0,0,0
6,10,3,0,0,-62,0,-62,-60,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,-84,0,0,0,-60,0,0,0,0,-85,0,0,-62,0,0,-62,0,0,0,-71,0,-69,0,0,0,0,0,0,0
7,10,0,0,0,-56,0,-57,-60,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,-77,-84,0,0,0,-60,0,0,0,0,-85,0,0,-62,0,0,-62,0,0,0,-68,0,-69,0,0,0,0,0,0,0
7,10,1,0,-66,-64,0,-64,-60,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,-68,-65,-66,0,0,-66,0,0,0,0,0,-77,0,0,0,0,0,0,-66,0,0,-89,0,-66,-66,0,0,-66,0,0,0,-68,0,0,0,0,0,0,0,0,0
7,10,2,0,-66,-67,0,-67,-66,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,-68,-65,-66,0,0,-66,0,0,0,0,0,-77,-77,0,0,0,-67,0,-66,0,0,-89,0,-66,-67,0,0,-66,0,0,0,-76,0,0,0,0,0,0,0,-82,0
7,10,3,0,-68,-67,0,-67,-66,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,-66,-68,-69,0,0,-68,0,0,0,0,0,-77,-80,0,0,0,-67,0,-66,0,0,-85,0,-67,-67,0,0,-66,0,0,0,-72,0,0,0,0,0,0,0,-82,0
8,10,0,0,-72,-69,0,-69,-68,0,0,0,0,0,0,0,0,0,-69,0,0,-71,0,0,0,0,-69,0,-64,-68,-73,0,0,-72,0,0,0,-69,0,0,-82,0,0,0,-69,0,0,0,0,-83,0,-72,-67,0,0,0,0,0,0,-79,-83,0,-67,0,0,-69,0,-82,0
8,10,1,0,-72,-69,0,-69,-68,0,0,0,0,0,0,0,0,0,-69,0,0,-71,0,0,0,0,-69,0,-64,-68,-73,0,0,-72,0,0,0,-69,0,0,-82,0,0,0,-69,0,0,0,0,-83,0,-72,-67,0,0,0,0,0,0,-79,-83,0,-67,0,0,-69,0,-82,0
8,10,2,0,-72,-69,0,-69,-68,0,0,0,0,0,0,0,0,0,-69,0,0,-71,0,0,0,0,-69,0,-64,-68,-73,0,0,-72,0,0,0,-69,0,0,-82,0,0,0,-69,0,0,0,0,-83,0,-72,-67,0,0,0,0,0,0,-79,-83,0,-67,0,0,-69,0,-82,0
8,10,3,0,-72,-69,0,-69,-68,0,0,0,0,0,0,0,0,0,-69,0,0,-71,0,0,0,0,-69,0,-64,-68,-73,0,0,-72,0,0,0,-69,0,0,-82,0,0,0,-69,0,0,0,0,-83,0,-72,-67,0,0,0,0,0,0,-79,-83,0,-67,0,0,-69,0,-82,0
9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,0,-76,0,0,0,-78,0,0,0,0,0,-79,-83,0,0,0,0,0,0,0,0
9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,-76,-82,0,0,0,0,0,0,0,0,-76,0,0,0,-78,0,0,0,0,0,-79,-74,0,0,0,0,0,0,0,0
9,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,0,-76,0,0,0,-78,0,0,0,0,0,-79,-83,0,0,0,0,0,0,0,0
9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,-76,-82,0,0,0,0,0,0,0,0,-76,0,0,0,-78,0,0,0,0,0,-79,-74,0,0,0,0,0,0,0,0
10,10,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,-71,-80,0,0,0,-71,0,0,0,0,0,-79,-72,0,0,0,0,0,-65,-68,0
10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,-62,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,-76,-82,0,0,0,0,0,0,0,0,-76,0,0,0,-62,0,0,0,0,0,-79,-74,0,0,0,0,0,0,-63,0
10,10,2,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,-71,-80,0,0,0,-71,0,0,0,0,0,-79,-72,0,0,0,0,0,-65,-68,0
10,10,3,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,0,0,0,0,-71,-79,0,0,0,-66,0,0,0,0,0,0,-66,0,0,0,-84,0,-64,-73,0
11,10,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,-65,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,0,0,-71,-76,0,0,0,-66,0,0,0,0,0,0,-70,0,0,0,-84,0,-64,-73,0
11,10,1,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,-73,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,-72,-87,0,0,0,0,0,0,0,0,-82,0,0,0,-74,0,0,0,0,0,-82,-76,0,0,0,-89,0,-75,-74,0
11,10,2,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,0,0,-75,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,-72,-87,0,0,0,0,0,0,0,0,-79,0,0,0,-75,0,0,0,0,0,-82,-76,0,0,0,-89,0,-75,-74,0
11,10,3,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,0,0,-67,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,-71,-87,0,0,0,0,0,0,0,0,-78,0,0,0,-67,0,0,0,0,0,-84,-68,0,0,0,-89,0,-71,-67,0
12,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,-80,0,0,0,-66,0,0,0,0,0,-79,-78,0,0,0,0,0,-64,-80,0
12,10,2,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,0,-66,0,0,0,0,0,-66,0,0,0,0,0,0,-80,0,0,0,-83,0,0,0,0,0,-79,-78,-67,0,-66,0,0,-64,-80,0
12,10,3,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,0,-66,0,0,0,0,0,-66,0,0,0,0,0,0,-80,0,0,0,-83,0,0,0,0,0,-79,-78,-67,0,-66,0,0,-64,-79,0
12,10,3,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,-66,0,0,0,0,0,-66,0,0,0,0,0,0,-80,0,0,0,-83,0,0,0,0,0,-79,-73,-67,0,-66,0,0,-64,-79,0
12,10,0,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,0,-66,0,0,0,0,0,-66,0,0,0,0,0,0,-76,0,0,0,-76,0,0,0,0,0,-79,-73,-67,0,-66,0,0,-64,-79,0
13,10,1,0,0,0,0,0,0,-68,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,-67,0,0,0,0,0,-67,0,0,0,0,0,0,-76,0,0,0,-76,0,0,0,0,0,0,-82,-67,0,-66,0,0,-64,-79,0
13,10,2,0,0,0,0,0,0,-68,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,-67,0,0,-80,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,-64,0,0
13,10,3,0,0,0,0,0,0,-60,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,-60,0,0,-80,0,0,-59,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,-82,-59,0,-59,0,0,-64,0,0
13,10,0,0,0,0,0,0,0,-66,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,-76,0,0,0,0,0,0,0,-66,0,0,-74,0,0,-59,0,0,0,0,0,0,-78,0,0,0,-73,0,0,0,0,0,0,-73,-59,0,-59,0,0,-83,-73,0
14,10,0,0,0,0,0,0,0,-68,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,-76,0,0,0,0,0,0,0,-68,0,0,-74,0,0,-68,0,0,0,0,0,0,-78,0,0,0,-73,0,0,0,0,0,0,-73,-68,0,-68,-80,0,-83,-73,0
14,10,1,0,0,0,0,0,0,-63,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,-64,0,0,-84,0,0,-63,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,-85,-63,0,-64,-84,0,-83,0,0
14,10,2,0,0,0,0,0,0,-60,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,-60,0,0,-84,0,0,-60,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,-85,-59,0,-60,-84,0,-83,0,0
14,10,3,0,0,0,0,0,0,-58,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,-58,0,0,-84,0,0,-58,0,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,-85,-58,0,-58,-79,0,-83,0,0
15,10,0,0,0,0,0,0,0,-61,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,-60,0,0,-84,0,0,-60,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,-85,-61,0,-60,-75,0,-83,0,0
15,10,1,0,0,0,0,0,0,-61,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,0,0,0,0,0,0,-61,0,0,0,0,0,-61,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,-62,0,-61,-76,0,-83,0,0
15,10,2,0,0,0,0,0,0,-59,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,0,0,0,0,0,0,-59,0,0,0,0,0,-59,0,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,-59,0,-59,-76,0,-83,0,0
15,10,3,0,0,0,0,0,0,-55,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,0,0,0,0,0,0,0,-55,0,0,0,0,0,-55,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,-56,0,-55,-76,0,-83,0,0
16,10,0,0,0,0,0,0,0,-59,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,0,0,0,0,0,0,0,-59,0,0,0,0,0,-59,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,-58,0,-59,-78,0,-83,0,0
16,10,1,0,0,0,0,0,0,-59,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,0,0,0,0,0,0,0,-59,0,0,0,0,0,-59,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,-58,0,-59,-78,0,-83,0,0
16,10,2,0,0,0,0,0,0,-57,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,0,0,0,0,0,0,0,-54,0,0,0,0,0,-54,0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,-54,0,-54,-77,0,0,0,0
16,10,3,0,0,0,0,0,0,-53,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51,0,0,0,0,0,-51,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,-51,0,-51,-73,0,0,0,0
17,10,0,0,0,0,0,0,0,-49,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39,0,0,0,0,0,-38,0,0,0,0,0,0,-61,0,0,0,0,0,0,0,0,0,0,0,-39,0,-39,-74,0,0,0,0
