X,Y,D,e8:ba:70:92:aa:b5,e8:ba:70:92:c4:e1,dc:a5:f4:b8:73:83,e8:ba:70:c2:44:11,e8:ba:70:c2:44:34,e8:ba:70:61:25:52,58:35:d9:aa:c2:44,58:35:d9:aa:d5:e3,e8:ba:70:61:07:01,e8:ba:70:c2:4e:31,dc:a5:f4:b8:73:84,dc:a5:f4:b8:73:80,58:35:d9:aa:19:64,58:35:d9:aa:d5:e0,e8:ba:70:c2:44:33,e8:ba:70:61:07:00,58:35:d9:aa:c2:42,e8:ba:70:9c:c7:33,e8:ba:70:c2:41:90,e8:ba:70:c2:41:95,e8:ba:70:92:aa:b4,e8:ba:70:61:25:55,e8:ba:70:92:b3:24,e8:ba:70:c2:44:32,e8:ba:70:61:25:50,e8:ba:70:c2:44:14,e8:ba:70:c2:44:35,e8:ba:70:92:b3:20,e8:ba:70:92:c4:e0,c4:a8:1d:8d:6f:08,e8:ba:70:c2:41:92,e8:ba:70:c2:44:13,58:35:d9:aa:d5:e5,e8:ba:70:92:aa:b1,e8:ba:70:61:07:02,e8:ba:70:61:25:54,e8:ba:70:61:25:53,e8:ba:70:92:c4:e4,e8:ba:70:c2:44:12,58:35:d9:aa:c2:40,58:35:d9:aa:99:e0,e8:ba:70:92:b3:22,e8:ba:70:92:c4:e3,e8:ba:70:92:b3:23,e8:ba:70:c2:4e:30,58:35:d9:aa:d5:e2,e8:ba:70:c2:4e:33,dc:a5:f4:b8:73:81,58:35:d9:aa:c4:e0,e8:ba:70:c2:41:91,e8:ba:70:61:07:03,e8:ba:70:c2:41:94,e8:ba:70:92:aa:b3,58:35:d9:aa:99:e3,e8:ba:70:9c:c7:32,e8:ba:70:c2:44:31,14:dd:a9:70:cc:60,e8:ba:70:9c:c7:35,e8:ba:70:c2:4e:32,e8:ba:70:92:b3:25,30:f7:72:5c:ed:28,58:35:d9:aa:99:e1,dc:a5:f4:b8:73:82,e8:ba:70:92:aa:b0,58:35:d9:aa:99:e2,e8:ba:70:61:25:51,e8:ba:70:61:07:04,00:26:52:db:01:b0,58:35:d9:aa:99:e5,00:26:5a:41:4e:88,e8:ba:70:c2:44:30,e8:ba:70:c2:44:10,58:35:d9:aa:19:e0,58:35:d9:aa:99:e4,e8:ba:70:c2:4e:34,48:ee:0c:ee:27:e4,e8:ba:70:92:c4:e5,e8:ba:70:9c:c7:31,e8:ba:70:9c:c7:34,e8:ba:70:9c:c7:30,14:dd:a9:70:e7:40,e8:ba:70:92:aa:b2,e8:ba:70:c2:44:15,58:35:d9:aa:d5:e1,e8:ba:70:c2:41:93,e8:ba:70:92:b3:21,dc:a5:f4:b8:73:85,e8:ba:70:c2:4e:35,00:26:5a:41:4e:8a,e8:ba:70:61:07:05,58:35:d9:aa:d5:e4,00:19:5b:1f:fd:30,e8:ba:70:92:c4:e2
1,2,0,0,0,-74,0,0,-71,0,-74,0,0,-73,-65,0,-73,0,0,0,0,0,0,0,-71,0,0,-71,0,0,0,0,0,0,0,-74,0,0,-72,-71,0,0,0,0,0,0,0,0,-70,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,-64,0,0,0,-74,0,0
1,2,1,0,0,-71,0,0,0,0,0,0,0,-70,-71,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,-70,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,0
1,2,2,0,0,-73,0,0,-72,0,-71,0,0,-70,-74,0,0,0,0,0,0,0,0,0,-73,0,0,-73,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,0,0,0,-70,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-66,0,0,0,0,0,0
1,2,3,0,0,-70,0,0,-73,0,-71,0,0,-70,-70,0,0,0,0,0,0,0,0,0,-74,0,0,-74,0,0,0,0,0,0,0,0,0,0,-73,-74,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,-66,0,0,0,0,0,0
2,2,0,0,0,-68,0,0,0,0,0,0,0,-69,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0
2,2,1,0,0,-64,0,0,0,0,0,0,0,-65,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0
2,2,2,0,0,-72,0,0,0,0,-73,0,0,-65,-72,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,-74,0,0,0,0,0,0,0,0,-73,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,-65,0,0,0,-73,0,0
2,2,3,0,0,-69,0,0,-70,0,0,0,0,-69,-68,0,-73,0,0,0,0,0,0,0,-70,0,0,-70,0,0,0,0,0,0,0,0,0,0,-69,-70,0,0,0,0,0,0,0,0,-73,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,-73,0,0,-65,0,0,0,-73,0,0
3,2,0,-73,0,-67,0,0,0,0,0,0,0,-67,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,-67,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,-73,0,0,-67,0,0,0,0,0,0
3,2,1,0,0,-67,0,0,-74,0,-74,0,0,-67,-67,0,0,0,0,0,0,0,0,0,-74,0,0,-73,0,0,0,0,0,0,0,-74,0,0,-73,-74,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,-67,0,0,0,0,0,0
3,2,2,0,0,-63,0,0,0,0,-74,0,0,-63,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,-73,0,0,0,0,0,0
3,2,3,-72,0,-66,0,0,0,0,-74,0,0,-67,-67,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,-67,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,-73,0,0,-67,0,0,0,0,0,0
4,2,0,0,0,-69,0,0,0,0,0,0,0,-68,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,-69,0,0,0,0,0,0
4,2,1,0,0,-65,0,0,0,0,-73,0,0,-65,-65,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,-73,0,0
4,2,2,0,0,-65,0,0,-73,0,0,0,0,-70,-69,0,0,0,0,0,0,0,0,0,-73,0,0,-73,0,0,0,0,0,0,0,0,0,0,-73,-73,0,0,0,0,0,0,0,0,-74,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,-73,0,0
4,2,3,0,0,-66,0,0,-70,0,0,0,0,-67,-65,0,0,0,0,0,0,0,0,0,-70,0,0,-70,0,0,0,0,0,0,0,0,0,0,-70,-70,0,0,0,0,0,0,0,0,-74,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,-65,0,0,0,-73,0,0
5,2,0,0,0,-65,0,0,0,0,0,-74,0,-74,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,-65,0,0,0,0,0,0
5,2,1,0,0,-68,0,0,-69,0,0,-74,0,-68,-68,0,0,0,0,0,0,0,0,0,-70,0,0,-69,0,0,0,0,0,0,0,0,0,0,-70,-70,0,0,0,0,0,0,0,0,0,0,-69,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,-69,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0
5,2,2,0,0,-63,0,0,-70,0,0,-74,0,-63,-63,0,0,0,0,0,0,0,0,0,-71,0,0,-70,0,0,0,0,0,0,0,0,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,-63,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,-70,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,-63,0,0,0,0,0,0
5,2,3,0,0,-67,0,0,-68,0,0,0,0,-67,-67,0,0,0,0,0,0,0,0,0,-69,0,0,-68,0,0,0,0,0,0,0,0,0,0,-69,-69,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,-67,0,0,0,0,0,0
6,2,0,0,0,-69,0,0,0,0,0,-71,0,-70,-68,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,-68,0,0,-72,0,0,0
6,2,1,0,0,-66,0,0,0,0,0,-69,0,-67,-67,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,0,0,0,-67,0,0,-69,0,0,0
6,2,2,0,0,-63,0,0,0,0,0,0,0,-63,-61,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,0,-61,0,0,-69,0,0,0
6,2,3,0,0,-63,0,0,0,0,0,-73,0,-61,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,-62,0,0,-73,0,0,0
7,2,0,-73,0,-64,0,0,0,0,0,0,0,-65,-67,0,0,0,-74,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-74,0,-74,0,0,0,0,0,0,0,0,0,-62,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,-73,0,0,0,0,-62,0,0,-74,0,0,0
7,2,1,-73,0,-64,0,0,0,0,0,-73,0,-63,-64,0,0,0,-73,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,-74,-73,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,-74,0,-74,0,0,0,0,0,0,0,0,0,-64,-73,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,-73,0,0,0,0,-63,0,0,-74,0,0,0
7,2,2,0,0,-64,0,0,0,0,0,-74,0,-68,-67,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,-64,-73,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,-68,0,0,-71,0,0,0
7,2,3,0,0,-61,0,0,0,0,0,-73,0,-63,-61,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,-68,0,0,-73,0,0,0
8,2,0,-72,0,-53,0,0,0,0,-71,-66,-68,-53,-53,0,-70,0,-65,0,-61,0,0,-72,-74,0,0,0,0,0,0,0,0,0,0,-70,-72,-59,0,0,0,0,0,0,0,0,0,-68,0,-68,-54,0,0,-66,0,-72,0,-61,0,0,-59,-68,0,0,0,-52,-72,0,0,-63,0,0,-74,-72,0,0,0,-68,-67,0,-61,-61,-60,-60,-72,0,-70,0,0,-57,-68,0,-66,0,0,0
8,2,1,-72,0,-51,0,-74,0,0,-71,-63,-70,-50,-51,0,-70,-74,-63,0,0,0,0,-72,-74,0,-73,0,0,-74,0,0,0,0,0,0,-72,-64,0,0,0,0,0,0,0,0,0,-71,0,-70,-51,0,0,-64,0,-72,0,0,-74,0,0,-71,0,0,0,-51,-72,0,0,-63,0,0,0,-74,0,0,0,-71,0,0,0,-61,-60,-65,-72,0,0,0,0,-51,-71,0,-63,0,0,0
8,2,2,-72,0,-57,0,0,0,0,0,-64,0,-57,-58,0,0,0,-64,0,-73,-74,-74,0,-74,0,0,0,0,0,0,0,0,-74,0,0,-72,-65,0,0,0,0,0,0,0,0,0,0,0,0,-56,0,0,-64,-74,0,0,-73,0,0,-73,0,0,0,0,-58,0,0,0,-65,0,0,0,-74,0,0,0,0,-71,0,-73,-71,-71,-72,0,0,0,-74,0,-56,0,0,-65,0,0,0
8,2,3,-72,0,-54,0,-71,0,0,0,-64,-66,-53,-55,0,0,-71,-65,0,-65,-68,-68,0,0,0,-70,0,0,-70,0,0,0,-68,0,0,0,-65,0,0,0,0,0,0,0,0,0,-65,0,-66,-55,0,0,-66,-68,0,0,-65,-70,0,-65,-65,0,0,0,-55,0,0,0,-65,0,0,0,-70,0,0,0,-65,-71,0,-64,-65,-65,-68,0,0,0,-68,0,-53,-66,0,-64,0,0,0
9,2,0,-73,0,-54,0,0,-68,0,0,-70,-70,-53,-47,0,0,0,-69,0,-74,-67,-68,-72,-69,0,0,-69,0,0,0,0,0,-70,0,0,-73,-65,-69,-69,0,0,0,0,0,0,0,-71,0,-71,-53,0,-71,-69,-71,-73,0,-74,0,0,-74,-71,0,0,0,-53,-72,0,-69,0,0,0,-72,0,0,0,0,-69,-71,0,-74,-74,0,-61,0,0,0,-69,0,-53,-69,0,-69,0,0,0
9,2,1,-73,0,-52,0,0,0,0,0,-73,-64,-51,-52,0,-70,0,-71,0,-74,-72,-73,-72,-69,0,0,0,0,0,0,0,0,-72,0,0,-73,-72,0,-69,0,0,0,0,0,0,0,-65,0,-65,-51,0,-73,-72,-72,-73,0,-74,0,0,-74,-64,0,0,0,-51,-72,0,-69,-72,0,0,-70,0,0,0,0,-65,-73,0,-74,-74,0,-49,0,0,0,-72,0,-52,-65,0,-71,0,0,0
9,2,2,-73,0,-52,0,0,0,0,0,-73,-72,-52,-51,0,-70,0,-71,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,-72,0,-73,-53,0,0,-72,0,0,0,0,0,0,0,-72,0,0,0,-53,0,0,0,-72,0,0,-73,0,0,0,0,-73,0,0,0,0,0,-62,0,0,0,-72,0,-52,-72,0,-71,0,0,0
9,2,3,-73,0,-51,0,-73,-73,0,0,-62,-64,-50,-50,0,-70,-73,-61,0,-64,-67,-67,0,-74,0,-74,-74,0,-73,0,0,0,-67,0,0,0,-62,-73,0,0,0,0,0,0,0,0,-64,0,-64,-50,0,-67,-65,-67,0,0,-65,-73,0,-67,-72,0,0,0,-48,0,0,-73,-62,0,0,-73,-73,0,0,0,-65,0,0,-67,-66,-67,-47,0,0,0,-67,0,-51,-64,0,-62,0,0,0
10,2,0,0,0,-52,0,-71,0,0,0,-68,-69,-52,-51,0,0,0,-69,0,0,-61,-60,-70,-71,0,-71,-72,0,-71,0,0,0,-61,0,0,0,-68,0,-74,0,0,0,0,0,0,0,-68,0,-69,-51,0,-61,-67,-60,0,0,-73,-71,0,0,-69,0,0,0,-52,-71,0,-74,-68,0,0,-68,-71,0,0,0,-70,0,0,0,-74,-73,-59,0,0,0,-60,0,-51,-69,0,-68,0,0,0
10,2,1,0,0,-51,0,-70,0,0,0,-67,-69,-52,-51,0,0,-70,-66,0,0,-60,-60,0,0,0,-71,-72,0,-70,0,0,0,-61,0,0,0,-66,0,0,0,0,0,0,0,0,0,-69,0,-69,-50,0,-61,-66,-60,0,0,-73,-69,0,-74,-69,0,0,0,-52,-71,0,0,-65,0,0,-70,-71,0,0,0,-65,0,0,0,-74,-74,-57,0,0,0,-60,0,-51,-69,0,-67,0,0,0
10,2,2,-74,0,-53,0,-71,0,0,0,-65,-68,-52,-52,0,0,-71,-64,0,-73,-58,-58,0,0,0,-71,0,0,-71,0,0,0,-58,0,0,0,-65,0,0,0,0,0,0,0,0,0,-67,0,-67,-52,0,-58,-64,-58,0,0,-72,-71,-71,-73,-68,0,0,0,-51,-71,0,-71,-64,0,0,-70,-71,0,0,0,-67,0,0,-73,-74,-74,-49,0,0,0,-58,0,-53,-68,0,-64,0,0,0
10,2,3,-74,0,-51,0,-57,-72,0,-72,-65,-71,-52,-52,0,-74,-57,-62,0,-73,-52,-56,0,0,0,-57,-72,0,-57,0,0,0,-52,0,-74,0,-62,-73,-72,0,0,0,0,0,0,0,-71,0,-67,-51,0,-52,-62,-52,0,0,-70,-57,-73,-71,-71,0,-74,0,-52,0,0,-71,-62,0,0,-71,-57,0,0,0,-70,0,0,-73,-70,-70,-45,0,0,0,-52,0,-52,-69,0,-62,-74,0,0
11,2,0,-69,0,-51,0,0,0,0,-72,-59,0,-73,-72,0,-71,0,-59,0,0,-70,-70,-69,0,0,0,0,0,0,0,0,0,-70,0,-74,0,-59,0,-72,0,0,0,0,0,0,0,-71,0,0,-51,0,-70,-59,-70,-69,0,0,-57,0,0,-71,0,-74,0,-72,-69,0,0,-58,0,0,-71,0,0,0,0,0,0,0,0,0,0,-58,-69,0,-72,-70,0,-71,-69,0,-59,-72,0,0
11,2,1,0,0,-70,0,-73,0,0,0,-71,-73,-71,-72,0,-71,-74,-69,0,0,-61,-61,-69,0,0,-73,0,0,-74,0,0,0,-60,0,0,0,-69,-74,0,0,0,0,0,0,0,0,-73,0,-73,-71,0,-60,-69,-61,0,0,0,0,0,0,-72,0,0,0,-72,-69,0,-74,-69,0,0,-72,-74,0,0,0,-72,0,0,0,0,0,-72,0,0,-72,-60,0,-71,-73,0,-69,0,0,0
11,2,2,0,0,-71,0,-74,0,0,-74,-67,0,-70,-71,0,0,-74,-68,0,0,-73,-72,0,0,0,0,0,0,-74,0,0,0,-73,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,-72,-68,-73,0,0,0,-74,0,0,0,0,0,0,-70,0,0,-74,-69,0,0,-70,-74,0,0,0,-74,0,0,0,0,0,-62,0,0,-74,-72,0,-61,0,0,-69,0,0,0
11,2,3,0,0,-64,0,0,0,0,-74,-71,-74,-63,-64,0,0,0,-70,0,0,-65,-65,0,0,0,0,0,0,-74,0,0,0,-65,0,0,0,-70,0,0,0,0,0,0,0,0,0,-74,0,0,-63,0,-65,-71,-65,0,0,0,0,0,0,-70,0,0,0,-63,0,0,0,-70,0,0,-73,0,0,0,0,-74,0,0,0,0,0,-56,0,0,-74,-65,0,-61,0,0,-70,0,0,0
12,2,0,-73,0,-64,0,0,0,0,-74,0,0,-64,-64,0,0,0,0,0,0,-65,-65,0,0,0,0,0,0,0,0,0,0,-65,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,-65,0,-65,-72,0,0,0,0,0,-70,0,0,0,-64,-73,0,0,0,0,0,-66,0,0,0,0,-74,0,0,0,0,0,-67,-73,0,-74,-65,0,-61,0,0,0,0,0,0
12,2,1,-73,0,-58,0,0,0,0,-73,0,0,-59,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,-58,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,-73,0,-71,0,0,-58,0,0,0,0,0,0
12,2,2,-73,0,-65,0,0,0,0,-73,0,-73,-65,-58,0,0,0,-66,0,0,-73,-73,0,0,0,0,0,0,0,0,0,0,0,0,-71,-73,-66,0,0,0,0,0,0,0,0,0,-73,0,-70,-63,0,-74,-67,-73,-72,0,0,0,0,0,-73,0,0,0,-64,-73,0,0,-66,0,0,0,0,0,0,0,-73,0,0,0,0,0,-72,-73,0,0,-74,0,-65,-73,0,-66,0,0,0
12,2,3,0,0,-65,0,0,0,0,0,0,0,-63,-63,0,0,0,-68,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,-63,0,0,0,0,0,0
12,2,3,-72,0,-57,0,0,0,0,0,-73,0,-57,-57,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,-73,0,-72,0,0,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,-67,-73,0,0,0,0,-58,0,0,0,0,0,0
13,2,0,-71,0,-62,0,0,0,0,0,-74,0,-63,-63,0,0,0,-73,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,-71,-74,0,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,-73,0,-71,0,0,0,0,0,0,0,0,0,-62,-69,0,0,-73,0,0,-65,0,0,0,0,0,0,0,0,0,0,-59,-71,0,0,0,0,-63,0,0,0,0,0,0
13,2,1,0,0,-57,0,0,0,0,0,-72,0,-57,-57,0,0,0,-72,0,0,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,0,-71,-70,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,-72,0,-71,0,0,0,0,0,0,0,0,0,-57,-69,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,-71,0,0,0,0,-56,0,0,-72,0,0,0
13,2,2,0,0,-68,0,0,0,0,0,-73,0,-66,-65,0,0,0,0,0,0,-74,-73,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,-74,-74,-73,0,0,0,0,0,0,0,0,0,0,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,-74,0,-60,0,0,-74,0,0,0
13,2,3,0,0,-61,0,0,0,0,0,0,0,-61,-61,0,0,0,0,0,0,-74,-73,-74,0,0,0,0,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,-74,-61,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,-61,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,-73,0,0,-74,0,-61,0,0,0,0,0,0
14,2,0,-71,0,-61,0,0,0,0,0,-73,0,-61,-69,0,0,0,0,0,-68,-74,-73,-70,0,0,0,0,0,0,0,0,0,0,0,0,-71,-73,0,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,-73,0,-73,0,-68,0,0,-67,0,0,0,0,-67,-70,0,0,-73,0,0,-67,0,0,0,0,0,0,0,-68,-68,-67,-66,-71,0,0,-74,0,-61,0,0,-72,0,0,0
14,2,1,0,0,-67,0,0,0,0,0,-73,0,-61,-69,0,0,0,-73,0,-68,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,0,-73,0,0,0,-69,0,0,-68,0,0,0,0,-67,0,0,0,-72,0,0,-60,0,0,0,0,0,0,0,-68,-68,-69,-73,0,0,0,0,0,-61,0,0,-73,0,0,0
14,2,2,0,0,-74,0,0,0,0,0,-67,0,-72,-73,0,0,0,-66,0,-65,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,-74,0,0,-74,0,0,-67,0,0,0,-67,0,0,-66,-74,0,0,0,-73,0,0,0,-66,0,0,-61,0,0,0,0,0,0,0,-66,-66,-66,-67,0,0,0,0,0,-61,-74,0,-67,0,0,0
14,2,3,-73,0,-67,0,0,0,0,0,-65,0,-65,-66,0,0,0,-65,0,-58,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,-72,-65,0,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-64,0,-72,0,-58,0,0,-59,0,0,0,0,-64,-73,0,0,-64,0,0,-67,0,0,0,0,0,0,0,-58,-58,-58,0,-73,0,0,0,0,-65,0,0,-65,0,0,0
15,2,1,-72,0,-69,0,0,0,0,0,-68,0,-64,-64,0,0,0,-67,0,-73,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,-69,-68,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-67,0,-72,0,-72,0,0,-72,0,0,0,0,-66,-70,0,0,-67,-74,0,-58,0,0,0,0,0,0,0,-72,-72,-72,-74,-70,0,0,0,0,-63,0,-73,-67,0,0,0
